column  row  current_HV_Setting  new_HV_Setting  Voltage_change
35      39     1040.000         1028.621         - 11.379
36      00     1040.000          994.929         - 45.071
36      01     1040.000         1007.846         - 32.154
36      02     1040.000         1027.917         - 12.083
36      03     1040.000         1003.015         - 36.985
36      04     1040.000         1008.116         - 31.884
36      05     1040.000         1003.839         - 36.161
36      06     1040.000         1027.523         - 12.477
36      07     1040.000         1006.797         - 33.203
36      08     1040.000         1023.302         - 16.698
36      09     1040.000         1022.100         - 17.900
36      10     1040.000         1011.190         - 28.810
36      11     1040.000         1030.941         -  9.059
36      12     1040.000          959.142         - 80.858
36      13     1040.000         1035.023         -  4.977
36      14     1040.000         1024.048         - 15.952
36      15     1040.000         1006.192         - 33.808
36      16     1040.000         1028.769         - 11.231
36      17     1040.000         1050.000         + 10.000
36      18     1040.000         1008.608         - 31.392
36      19     1040.000         1024.105         - 15.895
36      20     1040.000         1035.023         -  4.977
36      21     1040.000         1007.895         - 32.105
36      22     1040.000         1030.103         -  9.897
36      23     1040.000         1035.756         -  4.244
36      24     1040.000         1010.774         - 29.226
36      25     1040.000         1018.126         - 21.874
36      26     1040.000         1006.289         - 33.711
36      27     1040.000         1022.058         - 17.942
36      28     1040.000         1003.086         - 36.914
36      29     1040.000         1029.909         - 10.091
36      30     1040.000         1014.963         - 25.037
36      31     1040.000         1026.348         - 13.652
36      32     1040.000         1034.093         -  5.907
36      33     1040.000         1021.159         - 18.841
36      34     1040.000         1012.676         - 27.324
36      35     1040.000         1050.000         + 10.000
36      36     1040.000         1021.559         - 18.441
36      37     1040.000         1019.802         - 20.198
36      38     1040.000          945.812         - 94.188
36      39     1040.000         1026.492         - 13.508
37      00     1040.000         1011.531         - 28.469
37      01     1040.000         1029.523         - 10.477
37      02     1040.000         1014.637         - 25.363
37      03     1040.000         1033.048         -  6.952
37      04     1040.000         1026.883         - 13.117
37      05     1040.000         1025.343         - 14.657
37      06     1040.000         1033.216         -  6.784
37      07     1040.000         1021.725         - 18.275
37      08     1040.000         1012.064         - 27.936
37      09     1040.000         1027.421         - 12.579
37      10     1040.000          980.239         - 59.761
37      11     1040.000         1050.000         + 10.000
37      12     1040.000         1023.035         - 16.965
37      13     1040.000         1017.243         - 22.757
37      14     1040.000         1026.204         - 13.796
37      15     1040.000         1030.312         -  9.688
37      16     1040.000         1032.133         -  7.867
37      17     1040.000         1033.954         -  6.046
37      18     1040.000         1050.000         + 10.000
37      19     1040.000         1006.724         - 33.276
37      20     1040.000         1014.040         - 25.960
37      21     1040.000         1028.783         - 11.217
37      22     1040.000         1029.049         - 10.951
37      23     1040.000         1021.172         - 18.828
37      24     1040.000         1020.609         - 19.391
37      25     1040.000         1033.784         -  6.216
37      26     1040.000          984.123         - 55.877
37      27     1040.000         1004.195         - 35.805
37      28     1040.000         1014.416         - 25.584
37      29     1040.000         1023.822         - 16.178
37      30     1040.000          997.155         - 42.845
37      31     1040.000         1038.884         -  1.116
37      32     1040.000         1001.281         - 38.719
37      33     1040.000         1006.749         - 33.251
37      34     1040.000         1022.336         - 17.664
37      35     1040.000          983.788         - 56.212
37      36     1040.000          974.064         - 65.936
37      37     1040.000         1020.239         - 19.761
37      38     1040.000         1026.189         - 13.811
37      39     1040.000         1034.232         -  5.768
38      00     1040.000         1024.573         - 15.427
38      01     1040.000         1014.183         - 25.817
38      02     1040.000         1025.615         - 14.385
38      03     1040.000         1001.813         - 38.187
38      04     1040.000         1035.225         -  4.775
38      05     1040.000         1026.608         - 13.392
38      06     1040.000         1026.594         - 13.406
38      07     1040.000         1050.000         + 10.000
38      08     1040.000          992.151         - 47.849
38      09     1040.000         1041.258         +  1.258
38      10     1040.000         1029.005         - 10.995
38      11     1040.000         1025.000         - 15.000
38      12     1040.000         1027.932         - 12.068
38      13     1040.000         1016.315         - 23.685
38      14     1040.000         1033.002         -  6.998
38      15     1040.000         1037.001         -  2.999
38      16     1040.000         1020.842         - 19.158
38      17     1040.000         1029.241         - 10.759
38      18     1040.000         1032.118         -  7.882
38      19     1040.000         1029.567         - 10.433
38      20     1040.000         1030.566         -  9.434
38      21     1040.000         1016.964         - 23.036
38      22     1040.000         1023.681         - 16.319
38      23     1040.000         1039.984         -  0.016
38      24     1040.000         1031.196         -  8.804
38      25     1040.000         1020.389         - 19.611
38      26     1040.000         1031.861         -  8.139
38      27     1040.000         1019.639         - 20.361
38      28     1040.000         1033.908         -  6.092
38      29     1040.000         1019.911         - 20.089
38      30     1040.000         1024.148         - 15.852
38      31     1040.000         1005.602         - 34.398
38      32     1040.000         1023.696         - 16.304
38      33     1040.000          961.730         - 78.270
38      34     1040.000          981.149         - 58.851
38      35     1040.000         1028.474         - 11.526
38      36     1040.000         1017.057         - 22.943
38      37     1040.000         1026.334         - 13.666
38      38     1040.000         1019.857         - 20.143
38      39     1040.000         1032.316         -  7.684
39      00     1040.000         1026.796         - 13.204
39      01     1040.000         1034.062         -  5.938
39      02     1040.000         1011.102         - 28.898
39      03     1040.000         1015.814         - 24.186
39      04     1040.000         1026.782         - 13.218
39      05     1040.000          995.882         - 44.118
39      06     1040.000         1002.699         - 37.301
39      07     1040.000         1022.573         - 17.427
39      08     1040.000         1021.352         - 18.648
39      09     1040.000         1008.916         - 31.084
39      10     1040.000         1029.434         - 10.566
39      11     1040.000          965.809         - 74.191
39      12     1040.000         1014.273         - 25.727
39      13     1040.000          971.764         - 68.236
39      14     1040.000         1028.665         - 11.335
39      15     1040.000         1050.000         + 10.000
39      16     1040.000         1030.866         -  9.134
39      17     1040.000         1032.971         -  7.029
39      18     1040.000         1009.350         - 30.650
39      19     1040.000         1009.748         - 30.252
39      20     1040.000         1027.683         - 12.317
39      21     1040.000         1024.190         - 15.810
39      22     1040.000         1023.724         - 16.276
39      23     1040.000         1010.599         - 29.401
39      24     1040.000         1010.423         - 29.577
39      25     1040.000         1024.275         - 15.725
39      26     1040.000         1009.115         - 30.885
39      27     1040.000         1032.986         -  7.014
39      28     1040.000         1027.435         - 12.565
39      29     1040.000          971.684         - 68.316
39      30     1040.000         1024.218         - 15.782
39      31     1040.000         1020.952         - 19.048
39      32     1040.000         1033.800         -  6.200
39      33     1040.000          973.947         - 66.053
39      34     1040.000         1030.371         -  9.629
39      35     1040.000         1031.739         -  8.261
39      36     1040.000         1006.071         - 33.929
39      37     1040.000         1016.606         - 23.394
39      38     1040.000         1030.506         -  9.494
39      39     1040.000         1015.630         - 24.370
